file_path,category,filename,size_kb,act_tag,section_hint,needs_validation
Category\notifications\AssitantCustodian28E29_1311145B15D.pdf,Category\notifications,AssitantCustodian28E29_1311145B15D.pdf,16.7,,,PENDING
Category\notifications\census_rules_1990_05B15D.pdf,Category\notifications,census_rules_1990_05B15D.pdf,72.3,,,PENDING
Category\notifications\Chif_gurudwara_rules_2010145B15D.PDF,Category\notifications,Chif_gurudwara_rules_2010145B15D.PDF,57.7,,,PENDING
Category\notifications\citizenship_rules2003_05B15D.pdf,Category\notifications,citizenship_rules2003_05B15D.pdf,95.8,,,PENDING
Category\notifications\Compoundingnotification06062018_15B15D.pdf,Category\notifications,Compoundingnotification06062018_15B15D.pdf,1762.8,,,PENDING
Category\notifications\DeclarationoftheNationalLiberation_301120185B15D_0.pdf,Category\notifications,DeclarationoftheNationalLiberation_301120185B15D_0.pdf,31.0,,,PENDING
Category\notifications\DM_Athority_rules20065B15D.pdf,Category\notifications,DM_Athority_rules20065B15D.pdf,109.8,,,PENDING
Category\notifications\DM_NEC_Rules20065B15D.pdf,Category\notifications,DM_NEC_Rules20065B15D.pdf,372.4,,,PENDING
Category\notifications\DM_NIDM_rules20065B15D.pdf,Category\notifications,DM_NIDM_rules20065B15D.pdf,459.1,,,PENDING
Category\notifications\DM_Regulation20065B15D.pdf,Category\notifications,DM_Regulation20065B15D.pdf,679.8,,,PENDING
Category\notifications\Emblem-Rules20075B15D.pdf,Category\notifications,Emblem-Rules20075B15D.pdf,4111.6,,,PENDING
Category\notifications\ExplosiveSubstancesAct19085B15D.pdf,Category\notifications,ExplosiveSubstancesAct19085B15D.pdf,12.9,,,PENDING
Category\notifications\FCRAAMENDMENT2020_MHANotification_091020205B15D.pdf,Category\notifications,FCRAAMENDMENT2020_MHANotification_091020205B15D.pdf,856.1,,,PENDING
Category\notifications\gazette-dm5B15D.pdf,Category\notifications,gazette-dm5B15D.pdf,999.5,,,PENDING
Category\notifications\GazetteNotificationforRRURules_05012021_05B15D.pdf,Category\notifications,GazetteNotificationforRRURules_05012021_05B15D.pdf,1751.7,,,PENDING
Category\notifications\GovAmendActPublis_51828E29_20145B15D.pdf,Category\notifications,GovAmendActPublis_51828E29_20145B15D.pdf,147.8,,,PENDING
Category\notifications\GovernmentNationalCapitalTerritoryAct5B15D.pdf,Category\notifications,GovernmentNationalCapitalTerritoryAct5B15D.pdf,85.4,,,PENDING
Category\notifications\GovernmentUnionterritoriesAct19635B15D.pdf,Category\notifications,GovernmentUnionterritoriesAct19635B15D.pdf,158.2,,,PENDING
Category\notifications\ITBP-Rule-19945B15D.pdf,Category\notifications,ITBP-Rule-19945B15D.pdf,376.7,,,PENDING
Category\notifications\NDMCACT19441_290420175B15D.pdf,Category\notifications,NDMCACT19441_290420175B15D.pdf,27120.2,,,PENDING
Category\notifications\Noti2186-0208135B15D.pdf,Category\notifications,Noti2186-0208135B15D.pdf,3099.5,,,PENDING
Category\notifications\Noti80EAllowPrivAmendRule2015_0904155B15D.pdf,Category\notifications,Noti80EAllowPrivAmendRule2015_0904155B15D.pdf,999.1,,,PENDING
Category\notifications\NotiAPReOrgAct_1504145B15D.pdf,Category\notifications,NotiAPReOrgAct_1504145B15D.pdf,226.0,,,PENDING
Category\notifications\NotiCustodian2520of2520Enemy2520Property612E_2909145B15D.pdf,Category\notifications,NotiCustodian2520of2520Enemy2520Property612E_2909145B15D.pdf,2710.7,,,PENDING
Category\notifications\NotificationCivilServicesAmedmentRule_0807165B15D.pdf,Category\notifications,NotificationCivilServicesAmedmentRule_0807165B15D.pdf,142.3,,,PENDING
Category\notifications\Notification_061020205B15D.pdf,Category\notifications,Notification_061020205B15D.pdf,1075.2,,,PENDING
Category\notifications\repealedfileopen.pdf,Category\notifications,repealedfileopen.pdf,1079.0,,,PENDING
Category\notifications\The2520National2520Investigation2520Agency252028Manner2520of2520Constitution292520Rules2C25202008252028English2520262520Hindi295B15D.pdf,Category\notifications,The2520National2520Investigation2520Agency252028Manner2520of2520Constitution292520Rules2C25202008252028English2520262520Hindi295B15D.pdf,84.8,Constitution,,PENDING
Category\notifications\The2520Procedure2520for2520Admission2520and2520Disposal2520of2520Application2520Rules2C252020045B15D.pdf,Category\notifications,The2520Procedure2520for2520Admission2520and2520Disposal2520of2520Application2520Rules2C252020045B15D.pdf,42.4,,,PENDING
Category\notifications\The2520Qualifications2520for2520the2520members2520of2520the2520Review2520Committee2520Rules2C252020045B15D.pdf,Category\notifications,The2520Qualifications2520for2520the2520members2520of2520the2520Review2520Committee2520Rules2C252020045B15D.pdf,32.5,,,PENDING
Category\notifications\TheForeignersAct19465B15D.pdf,Category\notifications,TheForeignersAct19465B15D.pdf,26.1,,,PENDING
Category\notifications\The_Registration_of_Foreigners_Act_19395B15D.pdf,Category\notifications,The_Registration_of_Foreigners_Act_19395B15D.pdf,14.5,,,PENDING
Category\notifications\Young_Persons_Harmful2520Publication_2520Act19565B15D.pdf,Category\notifications,Young_Persons_Harmful2520Publication_2520Act19565B15D.pdf,13.3,,,PENDING
Category\office_memoranda\CTCRdiv_UnlawfulActivitiesAct1967_09012020_05B15D.PDF,Category\office_memoranda,CTCRdiv_UnlawfulActivitiesAct1967_09012020_05B15D.PDF,1064.0,,,PENDING
Category\office_memoranda\RRU_201120205B15D.pdf,Category\office_memoranda,RRU_201120205B15D.pdf,704.9,,,PENDING
Category\ordinances\AmendmenttotheEnemyPropertyAct_110120165B15D.PDF,Category\ordinances,AmendmenttotheEnemyPropertyAct_110120165B15D.PDF,134.1,,,PENDING
Category\ordinances\EnemyPropertyFourthOrdinanceDated280820165B15D.pdf,Category\ordinances,EnemyPropertyFourthOrdinanceDated280820165B15D.pdf,1376.0,,,PENDING
Category\ordinances\EnemyProperty_ThirdOrdiance_31-05-20165B15D.pdf,Category\ordinances,EnemyProperty_ThirdOrdiance_31-05-20165B15D.pdf,698.8,,05,PENDING
Category\ordinances\LotteriesAct-19985B15D.pdf,Category\ordinances,LotteriesAct-19985B15D.pdf,35.4,,,PENDING
Category\ordinances\odishaAlterationAct20115B15D.pdf,Category\ordinances,odishaAlterationAct20115B15D.pdf,362.4,,,PENDING
Category\ordinances\PDPPA2C19845B15D.pdf,Category\ordinances,PDPPA2C19845B15D.pdf,42.0,,,PENDING
Category\ordinances\ReligiousInstitutionsAct19885B15D.pdf,Category\ordinances,ReligiousInstitutionsAct19885B15D.pdf,36.0,,,PENDING
Category\ordinances\TheRashtriyaRakshaUniversityAct2020_05012021_15B15D.pdf,Category\ordinances,TheRashtriyaRakshaUniversityAct2020_05012021_15B15D.pdf,329.7,,,PENDING
Category\recruitment_and_examinations\admit_card_dhjs_2026.pdf,Category\recruitment_and_examinations,admit_card_dhjs_2026.pdf,11.4,,,PENDING
Category\recruitment_and_examinations\answer_key_dhjs.pdf,Category\recruitment_and_examinations,answer_key_dhjs.pdf,76.4,,,PENDING
Category\recruitment_and_examinations\apply_link_for_dhjs_2026.pdf,Category\recruitment_and_examinations,apply_link_for_dhjs_2026.pdf,4.4,,,PENDING
Category\recruitment_and_examinations\download_admit_card_for_chfr25.pdf,Category\recruitment_and_examinations,download_admit_card_for_chfr25.pdf,49.6,,,PENDING
Category\regulations\CDRegulation1968_290520205B15D.pdf,Category\regulations,CDRegulation1968_290520205B15D.pdf,1705.6,,,PENDING
Category\repealing_and_amending_acts\armed_forces_special_powers_act19585B15D.pdf,Category\repealing_and_amending_acts,armed_forces_special_powers_act19585B15D.pdf,18.8,,,PENDING
Category\repealing_and_amending_acts\Transfer_prisoners_act19505B15D.pdf,Category\repealing_and_amending_acts,Transfer_prisoners_act19505B15D.pdf,13.6,,,PENDING
Category\rules\59605082026CRLMM29002021_181558.pdf,Category\rules,59605082026CRLMM29002021_181558.pdf,1368.2,,,PENDING
Category\rules\adv-eng_dhjs-2026.pdf,Category\rules,adv-eng_dhjs-2026.pdf,264.3,,,PENDING
Category\rules\AR-Rules252020105B15D.pdf,Category\rules,AR-Rules252020105B15D.pdf,777.9,,,PENDING
Category\rules\CDRules1968_290520205B15D.pdf,Category\rules,CDRules1968_290520205B15D.pdf,112.1,,,PENDING
Category\rules\cisfrules20015B15D.pdf,Category\rules,cisfrules20015B15D.pdf,198.6,,,PENDING
Category\rules\fr_rules_19925B15D.pdf,Category\rules,fr_rules_19925B15D.pdf,3342.8,,,PENDING
Category\rules\GovrnorsActs26Rules_09082018_05B15D.pdf,Category\rules,GovrnorsActs26Rules_09082018_05B15D.pdf,115.1,,,PENDING
Category\rules\Investigation2520of2520High2520Quality2520Counterfeit2520Indian2520Currency2520Offences2520Rules2C252020135B15D.PDF,Category\rules,Investigation2520of2520High2520Quality2520Counterfeit2520Indian2520Currency2520Offences2520Rules2C252020135B15D.PDF,155.6,,,PENDING
Category\rules\MinistersAllowanceRules1957_35B15D.pdf,Category\rules,MinistersAllowanceRules1957_35B15D.pdf,66.3,,,PENDING
Category\rules\MinistersResidenceRules19625B15D.pdf,Category\rules,MinistersResidenceRules19625B15D.pdf,19.6,,,PENDING
Category\rules\NSGRules19875B15D.pdf,Category\rules,NSGRules19875B15D.pdf,218.2,,,PENDING
Category\rules\Sikh2520Gurdwaras2520Board2520Election2520Rules2C252019595B15D.PDF,Category\rules,Sikh2520Gurdwaras2520Board2520Election2520Rules2C252019595B15D.PDF,664.9,,,PENDING
Category\rules\SSB-Rule20095B15D.pdf,Category\rules,SSB-Rule20095B15D.pdf,493.1,,,PENDING
Category\rules\TheArmsRules19625B15D.pdf,Category\rules,TheArmsRules19625B15D.pdf,16088.6,,,PENDING
Category\rules\TheCommissionsOfInquiryRules2C19725B15D.pdf,Category\rules,TheCommissionsOfInquiryRules2C19725B15D.pdf,23.6,,,PENDING
Category\rules\UpdatedGovernorsRules1987_051120185B15D.pdf,Category\rules,UpdatedGovernorsRules1987_051120185B15D.pdf,101.1,,,PENDING
Category\schemes\crpf_rules19555B15D.pdf,Category\schemes,crpf_rules19555B15D.pdf,178.6,,,PENDING
Category\supreme_court_judgments\32.d3.pdf,Category\supreme_court_judgments,32.d3.pdf,8990.1,,32,PENDING
Category\supreme_court_judgments\68-it_cell.pdf,Category\supreme_court_judgments,68-it_cell.pdf,765.5,,68,PENDING
Category\supreme_court_orders\16it.pdf,Category\supreme_court_orders,16it.pdf,279.8,,,PENDING
Category\supreme_court_orders\250884_2_english_01042024.pdf,Category\supreme_court_orders,250884_2_english_01042024.pdf,1985.5,,,PENDING
Category\supreme_court_orders\33673_2026_1_12_72183_order_24-jul-2026.pdf,Category\supreme_court_orders,33673_2026_1_12_72183_order_24-jul-2026.pdf,195.4,,,PENDING
Category\supreme_court_orders\ccp19735B15D.pdf,Category\supreme_court_orders,ccp19735B15D.pdf,628.6,,,PENDING
Category\tribunal_decisions\A2013-18.pdf,Category\tribunal_decisions,A2013-18.pdf,3205.0,,18,PENDING
Category\tribunal_decisions\DelhiMunicipalCorporationAct-1957_290420175B15D.pdf,Category\tribunal_decisions,DelhiMunicipalCorporationAct-1957_290420175B15D.pdf,1799.1,,,PENDING
Category\unclassified\2011amendmentinDMCAct1957_290420175B15D.pdf,Category\unclassified,2011amendmentinDMCAct1957_290420175B15D.pdf,19820.2,,,PENDING
Category\unclassified\76005082026CRLA8442017_144004.pdf,Category\unclassified,76005082026CRLA8442017_144004.pdf,688.9,,,PENDING
Category\unclassified\advertisement_for_senior_faculty_member.pdf,Category\unclassified,advertisement_for_senior_faculty_member.pdf,362.8,,,PENDING
Category\unclassified\AssamRifesAct20065B15D.pdf,Category\unclassified,AssamRifesAct20065B15D.pdf,10085.8,,,PENDING
Category\unclassified\bank_account_details_dhc.pdf,Category\unclassified,bank_account_details_dhc.pdf,104.5,,,PENDING
Category\unclassified\BiharReorAct2000_1309135B15D.PDF,Category\unclassified,BiharReorAct2000_1309135B15D.PDF,737.0,,,PENDING
Category\unclassified\combinbed_pro_05.08.2026.pdf,Category\unclassified,combinbed_pro_05.08.2026.pdf,526.6,,08,PENDING
Category\unclassified\combined_pro_31.07.2026.pdf,Category\unclassified,combined_pro_31.07.2026.pdf,650.2,,07,PENDING
Category\unclassified\crpf_act19495B15D.pdf,Category\unclassified,crpf_act19495B15D.pdf,28.0,,,PENDING
Category\unclassified\FC-RegulationAct-2010-C5B15D.pdf,Category\unclassified,FC-RegulationAct-2010-C5B15D.pdf,7935.3,,,PENDING
Category\unclassified\FC-rules20115B15D.pdf,Category\unclassified,FC-rules20115B15D.pdf,2781.5,,,PENDING
Category\unclassified\jud-03082026_odtt.pdf,Category\unclassified,jud-03082026_odtt.pdf,11.6,,,PENDING
Category\unclassified\jud-03082026_odtt_0.pdf,Category\unclassified,jud-03082026_odtt_0.pdf,75.1,,,PENDING
Category\unclassified\jud-03082026_odtt_1.pdf,Category\unclassified,jud-03082026_odtt_1.pdf,54.4,,,PENDING
Category\unclassified\jud-04082026.odtttt.pdf,Category\unclassified,jud-04082026.odtttt.pdf,52.6,,,PENDING
Category\unclassified\jud-05082026.odttttt.pdf,Category\unclassified,jud-05082026.odttttt.pdf,75.4,,,PENDING
Category\unclassified\jud-05082026.odttttt_0.pdf,Category\unclassified,jud-05082026.odttttt_0.pdf,70.1,,,PENDING
Category\unclassified\jud-05082026.odttttt_1.pdf,Category\unclassified,jud-05082026.odttttt_1.pdf,10.9,,,PENDING
Category\unclassified\jud-31072026.odtt.pdf,Category\unclassified,jud-31072026.odtt.pdf,54.4,,,PENDING
Category\unclassified\jud_01_for_31.07.2026_1.pdf,Category\unclassified,jud_01_for_31.07.2026_1.pdf,731.5,,07,PENDING
Category\unclassified\jud_1_for_03.08.2026.pdf,Category\unclassified,jud_1_for_03.08.2026.pdf,437.0,,08,PENDING
Category\unclassified\j_03082026.pdf,Category\unclassified,j_03082026.pdf,662.8,,,PENDING
Category\unclassified\NBK04082026RFA732025_172059.pdf,Category\unclassified,NBK04082026RFA732025_172059.pdf,801.4,,,PENDING
Category\unclassified\NBK04082026RSA572018_171930.pdf,Category\unclassified,NBK04082026RSA572018_171930.pdf,820.9,,,PENDING
Category\unclassified\NotiDeputyCustodianofEnemyProperty613E_2909145B15D.pdf,Category\unclassified,NotiDeputyCustodianofEnemyProperty613E_2909145B15D.pdf,3836.9,,,PENDING
Category\unclassified\OSA25201923_25042017_05B15D.pdf,Category\unclassified,OSA25201923_25042017_05B15D.pdf,3990.7,,,PENDING
Category\unclassified\Pondicherry_Rule_180520175B15D.PDF,Category\unclassified,Pondicherry_Rule_180520175B15D.PDF,226.6,,,PENDING
Category\unclassified\PresidentPensionRulesupto2018_090820185B15D.pdf,Category\unclassified,PresidentPensionRulesupto2018_090820185B15D.pdf,40.0,,,PENDING
Category\unclassified\pro_for_04.08.2026.pdf,Category\unclassified,pro_for_04.08.2026.pdf,652.1,,08,PENDING
Category\unclassified\pro_for_06.08.2026.pdf,Category\unclassified,pro_for_06.08.2026.pdf,649.7,,08,PENDING
Category\unclassified\RepatriationRules20045B15D.pdf,Category\unclassified,RepatriationRules20045B15D.pdf,34.8,,,PENDING
Category\unclassified\RulesBharatRatna26PadmaAwards_0_0.pdf,Category\unclassified,RulesBharatRatna26PadmaAwards_0_0.pdf,524.2,,,PENDING
Category\unclassified\Section220oftheFinanceAct_2018_091020205B15D.pdf,Category\unclassified,Section220oftheFinanceAct_2018_091020205B15D.pdf,6976.8,,,PENDING
Category\unclassified\StateEmblemRules-2010_05B15D.pdf,Category\unclassified,StateEmblemRules-2010_05B15D.pdf,271.6,,,PENDING
Category\unclassified\STATE_EMBLEM_ACT2005.pdf,Category\unclassified,STATE_EMBLEM_ACT2005.pdf,28.2,,,PENDING
Category\unclassified\The2520State2520Reorganisation2520Act25201956_2706145B15D.pdf,Category\unclassified,The2520State2520Reorganisation2520Act25201956_2706145B15D.pdf,396.5,,,PENDING
Category\unclassified\The2520Unlawful2520Activities252028Prevention29252028Recommendation2520and2520Sanction2520of2520Prosecution292520Rules2C25202008252028English2520262520Hindi295B15D.pdf,Category\unclassified,The2520Unlawful2520Activities252028Prevention29252028Recommendation2520and2520Sanction2520of2520Prosecution292520Rules2C25202008252028English2520262520Hindi295B15D.pdf,61.9,,,PENDING
Category\unclassified\The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202004252028English295B15D.pdf,Category\unclassified,The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202004252028English295B15D.pdf,522.8,,,PENDING
Category\unclassified\The2520Unlawful2520Activities252028Prevention292520Rules2C25201968252028English295B15D.pdf,Category\unclassified,The2520Unlawful2520Activities252028Prevention292520Rules2C25201968252028English295B15D.pdf,53.6,,,PENDING
Category\unclassified\TheCitizenshipRules2009_02012025.pdf,Category\unclassified,TheCitizenshipRules2009_02012025.pdf,3832.3,,,PENDING
Category\unclassified\UpdatedPresidentPensionRules1962_110520185B15D.pdf,Category\unclassified,UpdatedPresidentPensionRules1962_110520185B15D.pdf,41.4,,,PENDING
Category\unclassified\UpdatedVicePresidentRules1999_11052018_15B15D.pdf,Category\unclassified,UpdatedVicePresidentRules1999_11052018_15B15D.pdf,30.9,,,PENDING
Category\unclassified\UPReogAct2000_1309135B15D.PDF,Category\unclassified,UPReogAct2000_1309135B15D.PDF,679.9,,,PENDING
Category\unclassified\userGuide.pdf,Category\unclassified,userGuide.pdf,1398.4,,,PENDING
Category\unclassified\UTdiv_Act_3112019_05B15D.pdf,Category\unclassified,UTdiv_Act_3112019_05B15D.pdf,701.5,,,PENDING
Category\unclassified\VicePresidentRulesupto2018_090820185B15D.pdf,Category\unclassified,VicePresidentRulesupto2018_090820185B15D.pdf,30.9,,,PENDING
